35,3074,3
35,2921,3
35,2922,3
35,2926,4
35,2858,5
35,3083,5
35,58,3
35,3088,5
35,953,5
35,3812,1
35,1569,3
35,3671,5
35,2942,2
35,1136,5
35,608,4
35,3681,4
35,1078,3
35,3189,3
35,3831,3
35,1220,1
35,2966,2
35,1732,3
35,1733,4
35,123,4
35,2100,4
35,1162,3
35,1094,4
35,708,4
35,1096,3
35,2611,2
35,3347,3
35,2478,1
35,3788,4
35,1247,5
38,2485,3
38,588,4
38,1,5
38,236,4
38,2144,4
38,2145,4
38,2581,4
38,1353,3
38,2805,3
38,902,4
38,13,3
38,265,2
38,17,4
38,779,2
38,356,4
38,357,5
38,1463,3
38,2340,3
38,47,4
38,48,3
38,1479,3
38,1059,3
38,2432,3
38,2506,4
38,2297,2
38,1569,4
38,531,3
38,605,3
38,1573,4
38,1593,2
38,708,4
38,1672,4
38,1247,4
39,3354,2
39,3793,4
39,2997,5
39,2700,4
39,223,5
39,1193,5
39,2712,3
39,2723,4
39,2805,2
39,2599,5
39,3113,2
39,2826,2
39,2683,3
39,2759,3
39,24,4
39,2906,2
39,2692,5
39,2858,5
39,2502,5
39,3160,4
39,1060,5
39,2959,5
39,2526,1
39,86,4
39,1732,5
40,2054,2
40,2,5
40,2202,5
40,1196,4
40,590,3
40,736,4
40,1198,5
40,303,3
40,161,4
40,1927,4
40,173,2
40,1287,5
40,688,3
40,2669,3
40,329,3
40,2816,1
40,912,5
40,1375,4
40,919,5
40,3628,4
40,1017,3
40,920,4
40,780,4
40,356,4
40,3062,4
40,2414,3
40,952,3
40,524,3
40,1204,5
40,466,4
40,3247,3
40,2524,2
40,2968,4
40,3417,5
40,1676,2
43,3793,4
43,2997,5
43,2707,5
43,3298,4
43,3004,1
43,2712,3
43,2581,4
43,2599,4
43,356,5
43,2858,4
43,2369,4
43,2371,4
43,2394,5
44,1754,1
44,3793,4
44,2054,3
44,3362,5
44,3000,3
44,1,5
44,2,4
44,2133,3
44,2135,4
44,1193,4
44,1196,5
44,590,3
44,736,3
44,2712,2
44,1198,5
44,593,5
44,594,5
44,2571,5
44,596,5
44,1772,4
44,2140,4
44,1270,5
44,1345,1
44,1274,3
44,745,5
44,2657,2
44,316,4
44,317,2
44,2083,4
44,1282,5
44,3396,5
44,3397,5
44,3108,3
44,902,3
44,904,4
44,2167,4
44,2097,3
44,3612,5
44,3471,5
44,260,5
44,2311,1
44,17,5
44,912,3
44,919,5
44,1952,3
44,3489,3
44,2321,4
44,349,3
44,2253,4
44,920,3
44,1527,3
44,924,4
44,780,4
44,1028,5
44,1967,5
44,2699,4
44,2407,4
44,1030,3
44,2916,3
44,2846,5
44,1984,1
44,953,5
44,2797,4
44,380,3
44,527,5
44,3168,5
44,2297,4
44,2006,4
44,968,1
44,1136,5
44,1064,4
44,1645,3
44,1573,4
44,107,4
44,1215,2
44,2018,5
44,3251,4
44,2529,4
44,2459,1
44,1220,4
44,2968,2
44,480,4
44,3260,4
44,2461,1
44,3771,3
44,1304,4
44,1235,5
44,1097,5
44,494,3
44,2470,3
44,2617,3
44,1748,3
44,1243,1
45,3284,5
45,144,2
45,218,3
45,2124,3
45,2052,1
45,2054,3
45,3501,4
45,2997,2
45,2700,1
45,3507,4
45,588,3
45,1,4
45,153,2
45,3004,1
45,3873,3
45,2065,4
45,1269,3
45,736,2
45,2718,2
45,3448,2
45,168,3
45,1414,2
45,2144,3
45,1270,5
45,2146,2
45,671,3
45,1279,2
45,3450,4
45,3524,4
45,2723,2
45,1923,1
45,3528,3
45,2581,1
45,2657,2
45,317,3
45,2150,1
45,2081,3
45,1353,3
45,753,2
45,2738,3
45,252,2
45,2599,3
45,3108,1
45,902,4
45,1292,2
45,2168,3
45,3612,4
45,1296,1
45,11,5
45,266,4
45,2316,2
45,2245,5
45,911,4
45,2247,2
45,2248,4
45,914,4
45,915,5
45,779,1
45,2829,2
45,1018,3
45,1958,3
45,2321,3
45,3052,5
45,276,3
45,1453,2
45,920,4
45,3705,2
45,928,3
45,1028,4
45,355,2
45,2331,2
45,357,5
45,3061,2
45,2407,4
45,1390,3
45,2339,3
45,2849,2
45,2340,2
45,2417,2
45,48,3
45,1043,2
45,2858,3
45,447,3
45,52,4
45,3088,5
45,955,4
45,2791,3
45,1057,3
45,527,1
45,1701,2
45,2369,5
45,2297,3
45,3812,4
45,3814,4
45,3671,3
45,2942,3
45,2870,2
45,1135,4
45,605,3
45,3244,4
45,3248,3
45,1571,2
45,104,1
45,2012,3
45,2015,3
45,3684,4
45,3258,1
45,1083,3
45,3699,4
45,1733,3
45,2468,4
45,1666,3
45,1593,1
45,2469,3
45,2100,4
45,1304,3
45,2109,2
45,1235,4
45,708,4
45,2473,4
45,205,2
45,1171,1
45,1247,3
46,3280,5
46,1407,5
46,1279,1
46,1969,5
46,1970,5
46,1974,5
46,1978,5
46,1979,5
46,366,5
46,1980,5
46,1984,5
46,529,1
48,2989,3
48,2050,2
48,2124,3
48,2990,3
48,2126,3
48,2053,2
48,3793,3
48,2054,2
48,1253,3
48,2993,4
48,3869,3
48,2058,3
48,585,3
48,588,3
48,1,4
48,2,3
48,5,3
48,6,4
48,2135,3
48,2136,3
48,1408,4
48,2067,3
48,805,3
48,1266,3
48,1193,4
48,1196,5
48,590,3
48,736,3
48,1198,5
48,593,4
48,594,4
48,595,3
48,596,4
48,597,3
48,2140,3
48,1411,4
48,2144,3
48,1270,4
48,1274,4
48,2078,4
48,743,3
48,671,3
48,2150,3
48,2081,3
48,2083,3
48,1282,2
48,1283,3
48,2087,5
48,1358,3
48,1287,3
48,902,5
48,765,2
48,2311,3
48,2245,3
48,1371,2
48,1372,3
48,912,5
48,914,3
48,1375,3
48,915,3
48,1378,3
48,1379,3
48,919,4
48,778,3
48,2321,3
48,1526,2
48,920,4
48,1527,3
48,1457,2
48,924,4
48,1459,3
48,780,4
48,1387,4
48,926,4
48,786,3
48,2404,2
48,1602,2
48,3208,3
48,3062,3
48,1608,3
48,2268,3
48,934,3
48,2412,2
48,2414,2
48,1619,4
48,2278,4
48,1479,4
48,879,2
48,2423,4
48,3082,3
48,2288,3
48,1488,3
48,2501,4
48,1702,2
48,2291,3
48,1562,2
48,2294,3
48,2297,3
48,1569,4
48,3243,2
48,3247,2
48,1573,3
48,2376,3
48,104,3
48,107,3
48,3250,3
48,2450,2
48,3254,3
48,3258,3
48,2529,3
48,3260,3
48,2531,3
48,2532,3
48,2393,3
48,2394,4
48,1665,2
48,1597,3
48,991,3
48,3418,2
48,2470,3
48,2617,3
48,2546,3
48,1747,3
48,2478,3
48,1676,3
48,208,4
48,3424,3
48,3354,1
48,1752,2
48,2555,1
48,2701,1
48,3507,4
48,3363,5
48,1907,4
48,3439,2
48,1909,5
48,150,4
48,1693,3
48,153,3
48,158,2
48,1911,2
48,2642,2
48,2643,2
48,2571,5
48,3448,3
48,1772,2
48,303,3
48,161,3
48,236,3
48,165,2
48,239,2
48,168,3
48,3450,3
48,2723,2
48,1923,3
48,2581,3
48,1927,3
48,316,4
48,317,2
48,173,2
48,2664,4
48,3396,3
48,1792,3
48,3397,3
48,252,3
48,1797,4
48,256,3
48,329,3
48,185,2
48,3615,3
48,3471,5
48,2816,2
48,1005,2
48,3476,2
48,1945,4
48,3477,3
48,10,4
48,260,5
48,1876,3
48,261,3
48,15,2
48,17,4
48,266,4
48,19,2
48,196,2
48,3552,4
48,1013,3
48,410,2
48,1017,3
48,1954,2
48,2683,3
48,1882,2
48,2759,3
48,3489,3
48,24,3
48,346,3
48,419,2
48,276,2
48,349,4
48,3633,3
48,1020,2
48,3635,3
48,1021,2
48,2761,4
48,3638,3
48,1028,4
48,1029,4
48,2699,2
48,355,3
48,356,5
48,429,2
48,357,3
48,36,3
48,2916,3
48,1035,3
48,47,3
48,48,3
48,2921,3
48,3654,3
48,2926,2
48,2858,4
48,441,2
48,514,2
48,516,3
48,518,2
48,374,2
48,2860,2
48,2791,4
48,2792,2
48,450,3
48,524,2
48,2797,4
48,380,3
48,453,3
48,454,4
48,527,5
48,383,3
48,62,3
48,65,2
48,3671,3
48,1204,4
48,2006,3
48,1060,3
48,2946,5
48,1136,3
48,533,3
48,608,4
48,466,3
48,2012,3
48,2950,2
48,3681,3
48,1213,4
48,2015,3
48,3688,1
48,542,3
48,1220,4
48,2023,3
48,1222,3
48,2890,3
48,2968,3
48,3699,3
48,480,5
48,553,4
48,2100,3
48,1304,3
48,1233,3
48,2109,4
48,1097,4
48,569,2
48,2042,2
48,1247,4
49,3793,3
49,2058,4
49,3000,4
49,1,5
49,1408,4
49,1193,4
49,1196,5
49,594,3
49,595,5
49,1274,4
49,2081,3
49,2311,3
49,1527,3
49,780,2
49,2278,4
49,3082,3
49,1554,4
49,2294,4
49,3267,3
49,2394,4
49,2617,1
49,1676,4
49,2700,3
49,3362,4
49,1907,4
49,2571,3
49,3615,2
49,13,4
49,1952,4
49,349,3
49,2761,4
49,2692,4
49,2916,5
49,2858,4
49,3735,4
49,1054,5
49,380,4
49,527,5
49,3740,3
49,2006,3
49,1204,4
49,1215,2
49,480,5
49,556,4
49,95,2
49,494,4
49,3785,3
50,3793,3
50,2135,3
50,1282,3
50,902,4
50,3155,4
50,144,3
50,3616,2
50,266,4
50,3556,3
50,23,3
50,3646,2
50,2858,5
50,2791,4
50,524,4
50,2007,3
50,2948,4
50,480,3
50,3785,1
53,1248,5
53,3793,5
53,2054,4
53,2058,3
53,724,4
53,2997,5
53,1258,5
53,581,5
53,588,4
53,2,5
53,3004,4
53,1407,4
53,1408,5
53,2138,5
53,1190,5
53,1266,5
53,1193,5
53,1268,4
53,735,4
53,1196,5
53,590,4
53,736,4
53,1199,5
53,593,5
53,594,5
53,595,3
53,2140,5
53,3016,3
53,2143,5
53,1343,4
53,1270,4
53,1345,4
53,2148,4
53,1274,5
53,2078,5
53,1279,5
53,745,5
53,1350,5
53,2081,4
53,1425,5
53,1282,5
53,2087,5
53,902,5
53,1290,5
53,904,5
53,2167,4
53,1296,5
53,766,4
53,2311,5
53,2315,3
53,2316,3
53,1371,4
53,912,5
53,2248,5
53,914,5
53,1378,3
53,919,5
53,849,3
53,2322,4
53,3053,3
53,2253,5
53,2328,3
53,920,5
53,1527,4
53,2186,5
53,924,5
53,1459,4
53,780,3
53,1387,5
53,3203,3
53,2407,4
53,2264,2
53,1608,5
53,2268,4
53,1395,4
53,866,5
53,1611,5
53,2273,5
53,1619,5
53,3078,5
53,2278,5
53,1479,3
53,3156,2
53,1554,5
53,1483,3
53,2288,5
53,953,5
53,2502,4
53,1701,4
53,3307,5
53,3092,5
53,2291,4
53,2369,5
53,1498,4
53,893,4
53,968,5
53,1711,4
53,100,5
53,3249,5
53,1645,3
53,1573,4
53,2377,5
53,2450,4
53,2455,4
53,1726,3
53,2529,5
53,1729,4
53,2459,5
53,1589,5
53,3260,5
53,2606,3
53,1805,3
53,1732,5
53,1660,5
53,3267,5
53,2393,3
53,2394,3
53,2468,3
53,123,5
53,3198,5
53,1597,4
53,994,5
53,3342,5
53,2541,2
53,3418,5
53,2617,3
53,1816,3
53,1748,4
53,2478,2
53,1676,2
53,1678,5
53,3424,5
53,1754,5
53,3505,5
53,3437,1
53,1909,3
53,1836,5
53,2639,5
53,1693,4
53,223,5
53,150,5
53,1769,5
53,2712,5
53,1911,4
53,2642,3
53,2571,5
53,2718,5
53,3448,5
53,1772,2
53,232,5
53,309,3
53,165,3
53,2722,3
53,2723,5
53,1921,5
53,2725,3
53,2581,5
53,2728,5
53,2657,4
53,242,2
53,316,4
53,319,5
53,173,4
53,175,1
53,177,4
53,2802,3
53,1861,3
53,3393,4
53,2599,5
53,327,2
53,3471,5
53,3476,5
53,3477,3
53,1876,4
53,260,5
53,265,4
53,17,5
53,269,4
53,196,4
53,3620,5
53,3550,5
53,2750,5
53,1013,3
53,1952,5
53,3557,4
53,2683,5
53,1954,5
53,1882,3
53,3489,3
53,415,3
53,345,5
53,349,4
53,29,5
53,3702,5
53,2761,5
53,2692,5
53,1028,5
53,1029,5
53,1967,5
53,353,4
53,2699,4
53,282,5
53,356,5
53,358,4
53,2840,3
53,3571,5
53,1103,5
53,1030,4
53,2916,4
53,1031,5
53,1032,5
53,501,4
53,1035,5
53,1974,3
53,431,4
53,436,3
53,290,5
53,365,3
53,47,5
53,48,1
53,3654,5
53,2781,3
53,1043,4
53,510,3
53,2858,5
53,1046,5
53,2789,5
53,446,5
53,448,5
53,3660,3
53,1126,2
53,3668,5
53,1991,4
53,521,5
53,1057,5
53,2797,5
53,1059,5
53,454,3
53,382,3
53,529,5
53,3671,5
53,1130,5
53,3747,5
53,1060,5
53,1061,5
53,608,5
53,70,4
53,538,5
53,76,4
53,2012,4
53,2950,3
53,2015,4
53,1213,5
53,1215,5
53,610,3
53,3686,4
53,2959,5
53,617,5
53,81,4
53,2023,3
53,1222,5
53,3764,3
53,2890,5
53,3697,2
53,2968,5
53,480,4
53,2100,5
53,3770,4
53,3917,5
53,1305,5
53,2038,4
53,1094,4
53,1097,3
53,565,3
53,494,4
53,2114,4
53,2041,3
53,2116,5
53,3785,4
53,2986,3
53,1247,5
54,3873,4
54,1193,5
54,1269,4
54,2150,5
54,1292,4
54,3049,4
54,3217,3
54,898,5
54,3507,5
54,3362,3
54,3363,5
54,260,4
54,2788,5
54,2791,5
54,3671,4
54,1136,4
54,1304,4
54,1235,4
55,1266,3
55,593,4
55,912,4
55,105,3
55,3250,4
55,150,4
55,246,3
55,2761,5
55,356,5
55,527,5
55,3672,4
55,1213,3
60,1180,3
60,1,4
60,2,5
60,590,2
60,736,5
60,688,1
60,1372,2
60,1459,4
60,1711,5
60,1645,2
60,113,3
60,1589,3
60,2390,4
60,1597,4
60,2617,5
60,1676,2
60,1754,3
60,158,2
60,2718,2
60,2583,4
60,316,3
60,329,3
60,3476,1
60,10,4
60,3489,2
60,356,5
60,357,1
60,380,4
60,2023,4
61,3793,3
61,3882,4
61,762,3
61,786,3
61,3316,3
61,2643,1
61,3615,3
61,3646,4
61,3743,1
61,3826,3
61,3827,4
61,3908,1
61,3784,3
61,3785,4
67,1185,5
67,2135,4
67,1408,3
67,1263,2
67,2067,5
67,1287,5
67,3035,4
67,902,5
67,3167,4
67,961,3
67,973,5
67,3334,5
67,994,5
67,1678,5
67,3424,4
67,3507,4
67,3362,4
67,150,5
67,1939,5
67,3471,4
67,1945,5
67,1952,5
67,1954,5
67,36,5
67,2858,3
67,3735,5
67,2791,3
67,1213,5
67,1084,5
67,480,2
67,1094,5
67,1247,5
68,2997,5
68,1,3
68,2064,5
68,1270,4
68,2078,4
68,745,5
68,2248,5
68,920,3
68,1747,5
68,208,2
68,3507,4
68,223,4
68,3524,2
68,1923,1
68,2657,4
68,3396,5
68,1947,5
68,17,3
68,2750,5
68,28,2
68,2690,5
68,2692,3
68,3571,4
68,2858,5
68,2791,3
68,2797,3
68,3671,4
68,1136,5
68,3827,2
68,1304,1
68,1243,5
68,3785,1
69,1196,3
69,590,2
69,593,5
69,1358,4
69,866,5
69,3083,5
69,2434,2
69,2439,4
69,3418,4
69,1673,5
69,1747,5
69,232,5
69,161,4
69,2725,1
69,1794,3
69,14,5
69,265,4
69,17,5
69,356,4
69,431,5
69,40,5
69,2858,5
69,446,4
69,58,4
69,538,4
69,617,5
69,476,4
69,2890,5
69,1233,4
70,3793,5
70,2997,5
70,3053,1
70,3155,4
70,2394,4
70,2541,5
70,3354,1
70,2700,5
70,223,5
70,2599,3
70,260,3
70,2826,3
70,2683,4
70,2858,5
70,2959,5
74,800,5
74,593,5
74,2357,5
74,1589,4
74,1732,4
74,123,3
74,3507,5
74,3362,5
74,2583,3
74,246,4
74,1028,1
74,356,4
74,36,5
74,2858,2
74,608,5
74,1304,3
75,2124,4
75,2052,4
75,2053,4
75,2054,4
75,2057,5
75,588,3
75,1,5
75,2,4
75,1196,4
75,594,1
75,595,2
75,596,3
75,2078,3
75,671,4
75,745,5
75,2081,2
75,2083,4
75,1282,4
75,2087,4
75,2092,3
75,837,5
75,919,3
75,2321,5
75,924,4
75,780,4
75,2354,4
75,2429,4
75,1702,5
75,2294,5
75,1495,1
75,107,4
75,1582,4
75,1588,5
75,1806,4
75,2394,5
75,2555,5
75,2559,4
75,1907,5
75,158,4
75,1911,5
75,2571,5
75,1919,4
75,238,3
75,239,4
75,1923,4
75,2581,5
75,317,4
75,13,4
75,19,5
75,1013,5
75,2683,5
75,1018,4
75,1021,4
75,2761,5
75,1025,3
75,1028,4
75,1029,3
75,1967,4
75,355,3
75,1030,4
75,1032,2
75,2846,4
75,48,4
75,1064,2
75,531,5
75,609,4
75,2012,5
75,2018,1
75,480,4
75,2899,1
75,558,4
75,700,5
75,1097,4
76,3793,4
76,720,4
76,1,5
76,3946,3
76,800,4
76,593,5
76,1411,2
76,745,4
76,1358,4
76,1446,4
76,778,4
76,2359,5
76,2501,5
76,3160,5
76,3316,3
76,3328,4
76,2457,4
76,2390,4
76,3418,5
76,2700,4
76,3513,3
76,2571,5
76,265,4
76,17,4
76,2686,4
76,345,4
76,2692,5
76,3710,2
76,47,5
76,2858,5
76,441,4
76,529,5
76,608,5
76,536,3
76,3827,4
76,1213,5
76,2959,5
76,2890,4
76,1233,5
76,3783,4
77,2997,5
77,3004,1
77,3053,3
77,2541,2
77,2700,4
77,2702,2
77,2707,2
77,3298,2
77,2712,3
77,2723,1
77,2805,3
77,2599,5
77,2683,4
77,2759,4
77,2771,2
77,2858,5
77,536,3
77,3826,1
77,2959,3
78,2997,2
78,588,3
78,1,4
78,2135,3
78,594,3
78,1414,4
78,1416,4
78,2078,3
78,671,3
78,745,4
78,2081,4
78,2087,3
78,1446,3
78,914,4
78,918,5
78,919,5
78,2321,4
78,3052,4
78,3060,4
78,2333,5
78,938,3
78,2359,3
78,2436,2
78,3247,4
78,107,2
78,1734,4
78,2539,1
78,1747,4
78,205,1
78,3282,4
78,144,3
78,2499,5
78,232,4
78,1923,2
78,176,5
78,3606,5
78,1794,4
78,2599,5
78,3545,5
78,1871,4
