14	1377	1.0
14	1383	1.0
14	1376	1.0
14	1372	1.0
14	1374	1.0
14	1370	1.0
14	1367	1.0
14	1382	1.0
15	731	1.0
15	1411	1.0
15	1410	1.0
15	1409	1.0
16	6	1.0
16	52	1.0
16	60	3.0
16	774	1.0
16	1425	1.0
16	1429	1.0
16	864	1.0
16	1427	1.0
16	1426	1.0
16	1423	1.0
16	1428	1.0
16	1424	1.0
17	507	1.0
17	1462	1.0
17	1463	1.0
17	1466	1.0
17	1464	1.0
17	1465	1.0
18	34	1.0
18	1290	1.0
18	1484	2.0
18	622	1.0
18	1490	1.0
18	1489	1.0
18	1492	1.0
18	1488	1.0
18	1486	1.0
18	4	1.0
18	1494	2.0
18	1485	2.0
19	34	1.0
19	488	1.0
19	0	1.0
19	1511	1.0
19	1486	1.0
19	4	2.0
19	1485	1.0
20	75	1.0
20	476	1.0
20	691	1.0
20	1281	1.0
20	1337	2.0
20	1549	1.0
20	1522	1.0
20	1530	1.0
20	1538	1.0
20	1541	1.0
20	1548	1.0
20	1521	1.0
20	1524	1.0
20	1533	1.0
20	1531	1.0
20	1540	1.0
20	1546	1.0
20	1527	1.0
20	1528	1.0
20	1544	1.0
20	895	1.0
20	1552	1.0
20	898	1.0
20	1550	1.0
20	1551	1.0
20	1545	2.0
20	1520	1.0
20	1529	1.0
20	1525	1.0
21	798	1.0
21	1003	1.0
21	1418	1.0
21	1626	1.0
21	1625	1.0
21	1624	1.0
21	1627	1.0
22	1658	1.0
22	1675	1.0
22	1676	1.0
22	1678	1.0
22	1707	1.0
22	1708	1.0
22	1660	1.0
22	1710	1.0
22	1654	2.0
22	1659	1.0
22	1681	1.0
22	1682	1.0
22	1697	1.0
22	1698	1.0
22	1700	1.0
22	1709	1.0
22	1651	9.0
22	1720	1.0
22	1653	1.0
22	1655	1.0
22	1662	1.0
22	1666	1.0
22	1667	1.0
22	1668	1.0
22	1669	1.0
22	1670	1.0
22	1671	1.0
22	1672	1.0
22	1673	1.0
22	1674	1.0
22	1652	1.0
22	1686	1.0
22	1645	2.0
22	1665	1.0
22	1663	1.0
22	1649	1.0
22	1702	1.0
22	1680	1.0
22	1683	1.0
22	1705	1.0
22	1704	1.0
22	1712	2.0
22	1717	1.0
22	1699	1.0
22	1661	1.0
22	1664	1.0
22	1716	1.0
22	1703	1.0
22	1657	1.0
22	1656	1.0
23	824	1.0
23	1065	1.0
23	1864	1.0
23	1865	1.0
23	820	1.0
23	1863	1.0
23	1862	1.0
23	1861	1.0
24	72	1.0
24	84	1.0
24	89	1.0
24	34	1.0
24	792	1.0
24	1276	1.0
24	1317	1.0
24	1363	1.0
24	1566	1.0
24	693	1.0
24	1923	1.0
24	1534	1.0
24	1917	1.0
24	1908	1.0
24	1919	1.0
24	619	1.0
24	1916	1.0
24	1911	1.0
24	1918	1.0
24	1890	1.0
24	1920	2.0
24	1891	1.0
24	1901	1.0
24	1902	1.0
24	1903	1.0
24	1904	1.0
24	1906	1.0
24	1907	1.0
24	1527	1.0
24	1528	1.0
24	1892	1.0
24	1913	1.0
24	1897	1.0
24	1924	1.0
24	1922	1.0
24	1912	1.0
24	1921	1.0
24	1895	1.0
24	4	1.0
24	1915	1.0
24	1529	1.0
24	1905	1.0
24	1899	1.0
24	1888	1.0
25	476	1.0
25	1032	1.0
25	1251	1.0
25	1253	1.0
25	689	1.0
25	2035	1.0
25	2037	1.0
25	2036	1.0
25	2038	1.0
25	2039	1.0
26	1566	1.0
26	2058	1.0
26	2055	1.0
26	2057	1.0
26	2056	1.0
27	2076	1.0
27	2078	1.0
27	2075	1.0
27	2077	1.0
28	34	1.0
28	586	1.0
28	626	1.0
28	1032	4.0
28	2091	2.0
28	854	1.0
28	2109	1.0
28	2101	1.0
28	2103	1.0
28	2105	1.0
28	2108	1.0
28	2110	1.0
28	2107	1.0
28	2087	1.0
28	2088	1.0
28	2114	1.0
28	2113	1.0
28	2111	2.0
28	2112	2.0
28	2090	1.0
28	2100	1.0
28	2102	1.0
28	2104	1.0
28	2106	1.0
28	2092	1.0
28	2094	1.0
28	2097	1.0
28	2098	1.0
28	851	1.0
28	2093	1.0
28	2095	1.0
28	696	1.0
28	2089	1.0
28	2099	1.0
28	2096	1.0
29	289	1.0
29	310	1.0
29	311	1.0
29	591	1.0
29	2238	1.0
29	2222	1.0
29	2233	1.0
29	834	1.0
29	2235	1.0
29	2195	1.0
29	2260	1.0
29	2200	1.0
29	2201	1.0
29	2202	2.0
29	2251	1.0
29	2252	1.0
29	2262	1.0
29	2204	1.0
29	2257	1.0
29	2258	1.0
29	2211	1.0
29	2189	2.0
29	2207	1.0
29	2230	1.0
29	2231	1.0
29	2234	2.0
29	2236	1.0
29	2247	1.0
29	833	1.0
29	2174	4.0
29	2187	1.0
29	2245	1.0
29	2213	1.0
29	2225	1.0
29	2226	1.0
29	2239	1.0
29	2219	1.0
29	2228	1.0
29	2227	2.0
29	2232	1.0
29	2237	1.0
29	832	1.0
29	2249	1.0
29	2206	1.0
29	2217	1.0
29	2218	1.0
29	2223	1.0
29	2229	1.0
29	2244	1.0
29	2243	1.0
29	2250	1.0
29	2240	1.0
29	2117	1.0
29	2241	1.0
29	2208	2.0
29	2209	1.0
29	2212	1.0
29	2214	1.0
29	2215	1.0
29	2224	1.0
29	2216	1.0
29	2176	4.0
29	2182	1.0
29	2175	4.0
29	2190	2.0
29	2191	2.0
29	2193	1.0
29	2220	1.0
29	2210	1.0
29	2242	1.0
29	2246	1.0
29	2205	1.0
29	2248	1.0
29	2221	1.0
29	2186	1.0
29	2253	1.0
30	480	2.0
30	491	1.0
30	9	1.0
30	504	1.0
30	10	1.0
30	16	1.0
30	18	1.0
30	28	1.0
30	650	1.0
30	656	1.0
30	718	1.0
30	22	1.0
30	821	1.0
30	1176	1.0
30	1284	2.0
30	1338	1.0
30	1457	1.0
30	617	1.0
30	1611	1.0
30	622	1.0
30	1749	1.0
30	26	1.0
30	2124	1.0
30	2130	1.0
30	2535	1.0
30	1431	1.0
30	2517	1.0
30	2519	1.0
30	1559	4.0
30	12	1.0
30	2532	1.0
30	2542	1.0
30	2525	1.0
30	2516	7.0
30	2530	1.0
30	1543	1.0
30	2526	1.0
30	2515	1.0
30	2528	1.0
30	2543	1.0
30	2544	1.0
30	918	1.0
30	2540	1.0
30	2533	1.0
30	2522	2.0
30	2509	2.0
30	2512	1.0
30	2537	1.0
30	2510	1.0
30	2508	1.0
30	2529	1.0
30	2511	1.0
30	2534	1.0
30	2523	1.0
30	2520	1.0
30	2524	1.0
30	2538	1.0
31	61	1.0
31	2393	1.0
31	2641	1.0
31	2251	1.0
31	2639	1.0
31	2640	1.0
31	2642	1.0
32	2652	1.0
32	2653	1.0
32	2654	1.0
32	2649	1.0
32	2651	1.0
32	2655	1.0
32	2650	1.0
33	78	1.0
33	101	1.0
33	413	2.0
33	431	1.0
33	625	1.0
33	1636	2.0
33	2307	1.0
33	2685	1.0
33	2681	1.0
33	2686	1.0
33	2689	1.0
33	2677	1.0
33	701	1.0
33	2688	1.0
33	2682	1.0
33	2676	1.0
33	2680	1.0
33	2683	2.0
33	2684	1.0
33	2687	1.0
34	662	1.0
34	1401	1.0
34	496	1.0
34	2506	1.0
34	2350	1.0
34	834	1.0
34	2724	1.0
34	2725	1.0
34	2728	1.0
34	2726	1.0
34	2721	1.0
34	2729	1.0
34	2730	3.0
35	2760	1.0
35	2762	1.0
35	2761	1.0
35	2764	1.0
35	2763	1.0
36	54	1.0
36	71	1.0
36	481	2.0
36	726	1.0
36	1293	2.0
36	1498	1.0
36	1564	2.0
36	1611	1.0
36	2152	1.0
36	1923	1.0
36	2609	1.0
36	1540	1.0
36	2778	3.0
36	2777	1.0
37	2793	1.0
37	2797	1.0
37	2798	1.0
37	2795	1.0
37	2796	1.0
37	2799	1.0
37	2792	1.0
37	2791	1.0
37	2794	1.0
38	51	2.0
38	488	2.0
38	521	1.0
38	691	1.0
38	902	1.0
38	1337	1.0
38	1518	1.0
38	1974	1.0
38	2841	1.0
38	2857	1.0
38	2858	1.0
38	2836	1.0
38	2853	1.0
38	2843	1.0
38	2859	1.0
38	2837	1.0
38	2848	1.0
38	2838	1.0
38	2865	1.0
38	2846	1.0
38	2851	1.0
38	2862	1.0
38	2834	1.0
38	2847	1.0
38	2861	1.0
38	2856	1.0
38	2835	1.0
38	2864	1.0
38	2863	1.0
38	2860	1.0
38	2855	1.0
38	2842	1.0
39	146	1.0
39	413	1.0
39	724	1.0
39	189	1.0
39	2198	1.0
39	2969	1.0
39	2954	1.0
39	2968	1.0
39	2956	1.0
39	2959	1.0
39	2960	1.0
39	2961	1.0
39	2962	1.0
39	2963	1.0
39	2964	1.0
39	2965	1.0
39	2967	1.0
39	2970	1.0
39	2958	1.0
39	2966	1.0
39	2955	1.0
39	2957	1.0
39	2953	1.0
39	2971	2.0
40	44	1.0
40	2076	1.0
40	3029	4.0
40	3028	1.0
40	3030	1.0
41	3042	1.0
41	3043	1.0
41	3044	1.0
41	3039	1.0
41	3041	1.0
42	114	1.0
42	476	1.0
42	490	1.0
42	8	2.0
42	655	1.0
42	902	1.0
42	1342	1.0
42	1498	1.0
42	1600	1.0
42	1619	1.0
42	2151	1.0
42	2983	1.0
42	3059	1.0
42	3056	2.0
42	2090	1.0
42	1521	1.0
42	3060	1.0
42	3065	1.0
42	3063	1.0
42	3057	1.0
42	3061	1.0
42	3064	1.0
42	3062	1.0
42	3055	2.0
42	3058	1.0
43	3045	2.0
43	3106	1.0
43	3107	1.0
43	3105	1.0
43	3111	1.0
43	3104	1.0
43	3109	1.0
43	3110	1.0
43	3108	1.0
43	612	1.0
43	2253	1.0
44	62	1.0
44	64	1.0
44	68	2.0
44	87	1.0
44	727	1.0
44	2054	1.0
44	1377	1.0
44	3136	1.0
44	3138	1.0
44	3141	1.0
44	3140	1.0
44	3142	1.0
45	8	2.0
45	1021	1.0
45	2387	1.0
45	2389	1.0
45	2447	1.0
45	2480	1.0
45	2758	1.0
45	2770	1.0
45	2774	1.0
45	3169	1.0
45	3167	1.0
45	3152	1.0
45	3170	1.0
45	3043	1.0
45	3161	1.0
45	812	1.0
45	1731	1.0
45	3162	1.0
45	3157	1.0
45	3158	1.0
45	1376	1.0
45	3154	1.0
45	3156	2.0
45	3159	1.0
45	3155	1.0
45	3168	1.0
45	3165	1.0
45	2289	1.0
46	2252	1.0
46	3219	1.0
46	3223	1.0
46	2090	1.0
46	3218	1.0
46	3222	1.0
46	3221	1.0
46	3226	1.0
47	61	1.0
47	1032	1.0
47	1033	1.0
47	1262	1.0
47	1523	1.0
47	3244	1.0
47	3245	1.0
47	3242	1.0
47	3241	1.0
47	3239	1.0
48	74	1.0
48	630	1.0
48	189	1.0
48	1631	1.0
48	2424	2.0
48	3066	1.0
48	3133	1.0
48	3268	1.0
48	3267	1.0
48	3264	1.0
48	2683	1.0
48	163	1.0
49	8	1.0
49	640	4.0
49	18	1.0
49	1140	1.0
49	1742	1.0
49	1743	1.0
49	2180	1.0
49	2444	1.0
49	2416	1.0
49	2629	1.0
49	2927	1.0
49	2984	1.0
49	3277	1.0
49	3316	1.0
49	3307	1.0
49	3296	1.0
49	3303	1.0
49	3301	1.0
49	3309	1.0
49	3302	1.0
49	3310	1.0
49	3297	1.0
49	3109	2.0
49	3289	1.0
49	3290	1.0
49	3291	1.0
49	3292	1.0
49	3288	2.0
49	3300	1.0
49	3315	1.0
49	3311	1.0
49	3294	1.0
49	3308	1.0
49	3293	1.0
50	502	1.0
50	1632	1.0
50	2401	1.0
50	2698	1.0
50	3123	1.0
50	2677	1.0
50	3380	1.0
50	3379	1.0
50	3227	1.0
50	612	1.0
50	2253	1.0
51	59	1.0
51	62	1.0
51	67	1.0
51	68	1.0
51	90	2.0
51	34	1.0
51	718	1.0
51	803	1.0
51	1509	1.0
51	1611	1.0
51	1425	1.0
51	1983	1.0
51	616	2.0
51	2124	1.0
51	2578	1.0
51	2695	1.0
51	3407	1.0
51	3401	1.0
51	3399	1.0
51	3402	1.0
51	3400	1.0
51	3405	1.0
51	3408	1.0
51	3406	1.0
51	3409	1.0
51	3410	1.0
51	3404	1.0
52	1342	1.0
52	1453	2.0
52	617	1.0
52	1590	1.0
52	1893	1.0
52	1432	1.0
52	2785	1.0
52	3466	1.0
52	3495	1.0
52	3489	1.0
52	3498	1.0
52	3468	1.0
52	3467	1.0
52	3485	1.0
52	3477	1.0
52	3473	2.0
52	3491	1.0
52	3487	2.0
52	3496	1.0
52	1681	1.0
52	3470	2.0
52	3472	1.0
52	3476	1.0
52	3461	1.0
52	3481	1.0
52	3478	1.0
52	3479	1.0
52	3462	1.0
52	3488	1.0
52	3500	1.0
52	3501	1.0
52	3499	1.0
52	3469	1.0
52	3475	1.0
52	3482	1.0
52	3463	1.0
52	3493	1.0
52	3490	1.0
52	3483	1.0
53	73	1.0
53	78	1.0
53	94	1.0
53	822	1.0
53	1179	1.0
53	1270	1.0
53	1343	1.0
53	1364	1.0
53	1433	1.0
53	1441	1.0
53	1518	1.0
53	1593	1.0
53	1622	1.0
53	1589	1.0
53	867	1.0
53	2156	1.0
53	2562	1.0
53	2532	1.0
53	3599	1.0
53	2035	1.0
53	3598	1.0
53	3594	1.0
53	3593	1.0
53	2539	1.0
53	3597	1.0
54	39	1.0
54	90	1.0
54	93	1.0
54	465	1.0
54	480	1.0
54	730	1.0
54	752	1.0
54	902	1.0
54	904	3.0
54	1312	3.0
54	1329	1.0
54	1330	1.0
54	2982	1.0
54	3018	2.0
54	446	1.0
54	3646	1.0
55	1631	2.0
55	1632	1.0
55	1635	1.0
55	834	2.0
55	3114	1.0
55	3384	1.0
55	3675	1.0
55	124	1.0
55	3677	1.0
55	3676	1.0
55	3678	1.0
56	3703	1.0
56	3706	1.0
56	3698	1.0
56	3704	1.0
56	3708	1.0
56	3700	1.0
56	3696	1.0
56	3707	1.0
56	3701	1.0
56	3694	1.0
56	3697	1.0
57	62	1.0
57	834	1.0
57	3739	1.0
57	3741	1.0
57	3738	1.0
58	61	1.0
58	78	1.0
58	463	2.0
58	728	1.0
58	731	1.0
58	692	1.0
58	1263	1.0
58	1303	1.0
58	617	1.0
58	2675	2.0
58	2986	1.0
58	3097	1.0
58	3759	1.0
58	3762	2.0
58	3764	1.0
58	3756	1.0
58	3761	4.0
58	3760	1.0
58	3765	1.0
58	3763	1.0
58	3757	1.0
58	3755	1.0
58	3743	1.0
59	70	1.0
59	72	1.0
59	92	1.0
59	107	1.0
59	461	1.0
59	736	1.0
59	1547	1.0
59	1982	1.0
59	1935	1.0
59	3814	1.0
59	3818	1.0
59	3705	1.0
59	3817	1.0
59	1902	1.0
59	1904	1.0
59	3813	1.0
59	3819	1.0
59	3812	1.0
59	3816	1.0
60	2	2.0
60	461	1.0
60	34	1.0
60	488	1.0
60	491	1.0
60	1306	1.0
60	1355	1.0
60	1356	2.0
60	1499	1.0
60	1502	1.0
60	1518	2.0
60	1536	1.0
60	1547	2.0
60	1982	1.0
60	2011	1.0
60	2124	1.0
60	1935	1.0
60	3139	1.0
60	3466	3.0
60	35	1.0
60	3828	1.0
60	3830	1.0
60	3835	1.0
60	3838	1.0
60	3908	1.0
60	3858	1.0
60	3859	1.0
60	3847	1.0
60	3848	1.0
60	3867	1.0
60	3882	1.0
60	1925	1.0
60	3851	2.0
60	3843	3.0
60	3866	1.0
60	3875	1.0
60	3887	1.0
60	3890	1.0
60	3899	2.0
60	3906	2.0
60	3869	1.0
60	3876	1.0
60	3877	1.0
60	3878	1.0
60	3879	1.0
60	3854	1.0
60	3872	1.0
60	3863	1.0
60	3888	1.0
60	3889	1.0
60	3853	1.0
60	3897	1.0
60	3898	1.0
60	3907	1.0
60	3852	2.0
60	3855	1.0
60	3864	1.0
60	3839	1.0
60	3873	2.0
60	3885	1.0
60	3904	1.0
60	3905	1.0
60	3881	1.0
60	3884	1.0
60	3902	1.0
60	3870	1.0
60	3880	1.0
60	3868	1.0
60	3842	1.0
60	3892	1.0
60	3865	1.0
60	3856	1.0
60	3874	1.0
60	3883	1.0
60	3909	1.0
60	3910	1.0
60	3903	1.0
60	3816	1.0
61	4099	1.0
61	4096	2.0
61	4098	1.0
61	4097	1.0
61	4095	1.0
61	4094	2.0
62	2816	1.0
62	2826	1.0
62	2827	1.0
62	2814	1.0
62	2800	1.0
62	4110	1.0
62	4119	1.0
62	2797	1.0
62	2798	1.0
62	2801	1.0
62	2803	1.0
62	4121	1.0
62	4123	1.0
62	4114	1.0
62	4109	1.0
62	4112	1.0
62	3906	1.0
62	4122	1.0
62	4118	1.0
62	3907	1.0
62	4113	1.0
62	4115	1.0
62	4124	1.0
62	3901	1.0
62	3902	1.0
62	4117	1.0
62	4120	1.0
62	3912	1.0
62	4111	1.0
63	99	1.0
63	420	2.0
63	428	1.0
63	429	1.0
63	202	1.0
63	165	1.0
63	2337	1.0
63	2458	1.0
63	2459	1.0
63	203	1.0
63	197	1.0
63	2983	1.0
63	3001	1.0
63	198	1.0
63	4224	1.0
63	4222	1.0
63	4218	1.0
63	4219	2.0
63	4226	1.0
63	4203	2.0
63	4210	3.0
63	4225	1.0
63	4221	1.0
63	4211	1.0
63	4206	1.0
63	4213	1.0
63	3041	1.0
63	4209	1.0
63	4223	1.0
63	4216	1.0
63	4220	1.0
63	4205	1.0
63	4207	2.0
63	4204	1.0
64	61	1.0
64	1592	1.0
64	472	3.0
64	1906	1.0
64	4335	2.0
64	4336	1.0
65	62	1.0
65	111	1.0
65	822	1.0
65	3663	1.0
65	199	1.0
65	4350	1.0
65	4349	1.0
65	4348	1.0
65	4346	1.0
65	4347	1.0
66	64	1.0
66	216	1.0
66	591	1.0
66	1631	1.0
66	201	1.0
66	2754	1.0
66	3049	1.0
66	3207	1.0
66	3263	2.0
66	3272	1.0
66	3282	1.0
66	812	1.0
66	4373	1.0
66	2683	1.0
66	3112	1.0
66	4374	1.0
66	4369	1.0
66	4370	1.0
66	2193	1.0
66	4372	1.0
66	4371	1.0
66	2289	1.0
66	4366	1.0
67	62	1.0
67	98	1.0
67	111	1.0
67	388	1.0
67	413	1.0
67	1179	1.0
67	2332	2.0
67	2358	1.0
67	2386	1.0
67	2387	2.0
67	197	1.0
67	2749	1.0
67	3217	1.0
67	3785	2.0
67	2090	1.0
67	2118	1.0
67	4410	1.0
67	4412	1.0
67	4411	1.0
68	97	4.0
68	2080	1.0
68	2082	2.0
68	2840	1.0
68	2850	1.0
68	2895	6.0
68	2920	1.0
68	2939	2.0
68	3037	1.0
68	4436	2.0
68	4459	1.0
68	4437	3.0
68	4438	1.0
68	4441	7.0
68	4447	1.0
68	4448	1.0
68	4466	1.0
68	4473	1.0
68	4435	8.0
68	4443	2.0
68	4450	2.0
68	4451	1.0
68	4444	1.0
68	2838	1.0
68	4440	2.0
68	4465	1.0
68	2075	1.0
68	4470	1.0
68	4458	2.0
68	4461	1.0
68	4469	1.0
68	4472	1.0
68	4463	1.0
68	4455	2.0
68	4471	1.0
68	2765	1.0
68	4468	1.0
68	4464	1.0
68	2077	2.0
69	2	1.0
69	52	1.0
69	57	1.0
69	109	1.0
69	2069	1.0
69	2605	1.0
69	4544	1.0
69	4540	1.0
69	4539	1.0
69	4546	1.0
70	62	1.0
70	68	1.0
70	111	1.0
70	311	1.0
70	411	1.0
70	413	1.0
70	422	4.0
70	423	1.0
70	8	1.0
70	654	1.0
70	629	2.0
70	27	1.0
70	818	1.0
70	971	1.0
70	1000	1.0
70	1004	1.0
70	1121	1.0
70	1173	1.0
70	1184	1.0
70	1189	1.0
70	1207	1.0
70	1212	1.0
70	1214	1.0
70	1389	1.0
70	1403	1.0
70	165	1.0
70	189	1.0
70	2149	1.0
70	2256	1.0
70	2325	1.0
70	2329	1.0
70	2337	1.0
70	2361	1.0
70	2395	1.0
70	2420	1.0
70	148	2.0
70	2432	1.0
70	398	1.0
70	2627	1.0
70	921	1.0
70	203	1.0
70	2698	1.0
70	3040	1.0
70	3123	1.0
70	3125	1.0
70	3133	1.0
70	3153	1.0
70	3275	1.0
70	3758	1.0
70	3804	1.0
70	1377	1.0
70	2090	1.0
70	4408	1.0
70	3509	1.0
70	4534	1.0
70	401	1.0
70	4593	1.0
70	3319	1.0
70	4570	1.0
70	2118	1.0
70	4227	1.0
70	4577	2.0
70	4578	1.0
70	4579	1.0
70	4582	1.0
70	4586	1.0
70	4587	1.0
70	4589	1.0
70	4598	1.0
70	4599	1.0
70	4600	1.0
70	2189	1.0
70	4591	1.0
70	4592	1.0
70	4604	1.0
70	4573	1.0
70	4562	1.0
70	4597	1.0
70	4575	1.0
70	4612	1.0
70	4614	1.0
70	4571	1.0
70	4588	1.0
70	4580	1.0
70	4563	1.0
70	4572	1.0
70	4613	1.0
70	4615	1.0
70	4616	1.0
70	4617	1.0
70	4618	1.0
70	918	1.0
70	4590	1.0
70	4594	1.0
70	4602	1.0
70	4568	1.0
70	168	1.0
70	4624	1.0
70	4620	1.0
70	4585	1.0
70	4623	1.0
70	838	1.0
70	4607	1.0
70	4606	1.0
70	4564	1.0
70	1372	1.0
70	4574	1.0
70	4601	1.0
70	4566	1.0
70	4569	1.0
70	935	1.0
70	4576	1.0
70	2687	1.0
70	2190	1.0
70	2191	1.0
70	4584	1.0
70	2205	1.0
70	4621	1.0
70	4565	1.0
70	4608	1.0
70	4567	1.0
70	857	1.0
70	4611	1.0
70	4595	1.0
70	4610	1.0
70	4603	1.0
70	4583	1.0
70	4581	1.0
70	4596	1.0
70	4622	1.0
70	2253	1.0
71	2	1.0
71	77	1.0
71	82	2.0
71	452	1.0
71	485	2.0
71	1324	1.0
71	703	1.0
71	1498	1.0
71	1961	1.0
71	1522	1.0
71	2146	1.0
71	2154	1.0
71	1923	2.0
71	2602	1.0
71	2605	1.0
71	2789	1.0
71	3448	1.0
71	3450	1.0
71	2519	1.0
71	36	1.0
71	4340	1.0
71	4961	1.0
71	4968	1.0
71	4969	1.0
71	2055	1.0
71	4959	1.0
71	2525	1.0
71	4947	1.0
71	4970	1.0
71	4958	1.0
71	4943	1.0
71	4956	2.0
71	4945	1.0
71	1903	1.0
71	4942	1.0
71	4949	1.0
71	4964	1.0
71	4967	1.0
71	4950	1.0
71	4952	2.0
71	4960	1.0
71	4957	1.0
71	707	1.0
71	2508	1.0
71	4940	3.0
71	4955	1.0
71	4951	1.0
71	4948	1.0
71	4941	1.0
72	761	2.0
72	1530	1.0
72	3097	1.0
72	3766	1.0
72	5043	1.0
73	623	1.0
73	622	1.0
73	5053	1.0
73	5052	1.0
73	5049	1.0
73	5050	1.0
73	5055	1.0
73	5054	1.0
73	5048	1.0
73	5051	1.0
74	109	1.0
74	1893	1.0
74	2122	1.0
74	2600	1.0
74	1534	1.0
74	3569	1.0
74	3571	2.0
74	2035	1.0
74	5088	1.0
75	57	1.0
